LONGITUDE,LATITUDE,ENQUÊTE,ANNÉE,PROVINCE,COMMUNAUTÉ,RÉSULTAT
-79.884,44.149,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.863,44.149,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.883,44.15,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.608,44.151,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-81.037,44.152,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.855,44.152,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.156,44.152,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.391,44.152,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.654,44.153,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.878,44.154,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.407,44.154,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.889,44.155,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.857,44.157,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.706,44.157,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.381,44.157,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.411,44.158,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.9,44.159,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.843,44.16,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.842,44.16,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.398,44.16,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-81.643,44.161,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-81.027,44.161,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.357,44.163,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.428,44.164,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.086,44.165,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.392,44.166,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.371,44.168,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.595,44.171,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.411,44.171,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.387,44.171,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.34,44.173,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.349,44.174,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-81.624,44.175,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.182,44.175,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.32,44.177,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-81.358,44.178,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.991,44.178,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.385,44.178,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-81.525,44.179,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.568,44.179,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.448,44.179,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.441,44.179,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.405,44.179,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.624,44.18,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.802,44.181,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.411,44.181,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.733,44.183,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.387,44.187,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.709,44.188,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.701,44.189,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.701,44.19,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.452,44.19,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.352,44.19,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-81.626,44.191,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.658,44.196,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.26,44.197,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.702,44.197,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.586,44.2,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.658,44.201,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.768,44.201,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.406,44.203,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.276,44.204,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.217,44.205,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.321,44.206,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.039,44.208,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.921,44.209,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.164,44.211,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.726,44.213,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.036,44.213,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.589,44.215,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.15,44.215,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.657,44.217,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.635,44.217,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.325,44.217,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.017,44.217,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.393,44.218,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.151,44.218,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.532,44.22,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.606,44.221,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.543,44.223,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.693,44.224,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.367,44.225,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.169,44.226,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.719,44.227,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.574,44.227,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.419,44.233,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.11,44.234,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.511,44.234,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-81.36,44.241,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.162,44.241,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.075,44.241,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.289,44.242,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.973,44.242,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.851,44.243,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.534,44.243,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.544,44.246,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.471,44.248,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.108,44.249,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.596,44.251,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.584,44.254,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.344,44.257,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.483,44.257,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.291,44.258,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.385,44.26,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.596,44.261,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.06,44.261,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.442,44.261,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.384,44.261,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.554,44.262,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.029,44.263,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.569,44.264,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.051,44.265,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.617,44.265,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.97,44.266,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.065,44.266,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.316,44.267,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.941,44.267,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.409,44.268,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.047,44.268,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.517,44.269,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.722,44.271,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.356,44.271,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.434,44.273,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.17,44.274,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.722,44.276,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.987,44.277,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.336,44.278,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.053,44.278,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.475,44.279,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.294,44.279,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.646,44.28,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.356,44.28,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.504,44.281,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.474,44.282,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.725,44.283,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.654,44.283,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.374,44.285,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.559,44.285,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.86,44.286,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.299,44.286,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.035,44.286,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.348,44.287,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.086,44.289,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.801,44.292,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.428,44.292,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.302,44.294,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.27,44.297,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-81.585,44.298,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.406,44.298,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.175,44.3,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.614,44.3,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.501,44.3,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.577,44.301,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.575,44.301,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.402,44.301,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.576,44.301,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.466,44.302,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.446,44.303,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.985,44.304,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.344,44.304,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.322,44.304,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.96,44.305,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.612,44.306,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.957,44.31,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.006,44.311,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.988,44.312,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.572,44.318,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.568,44.318,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.523,44.32,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-81.561,44.321,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.973,44.321,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.888,44.321,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.323,44.322,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.399,44.322,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.188,44.324,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.888,44.324,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.106,44.327,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.727,44.327,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.903,44.327,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.356,44.327,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.111,44.329,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.715,44.329,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-81.01,44.33,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.098,44.331,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.438,44.332,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.687,44.335,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.935,44.336,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.695,44.34,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.655,44.341,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.533,44.341,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.98,44.343,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.308,44.345,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-81.323,44.346,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-81.378,44.348,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-81.311,44.348,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-81.313,44.349,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-81.311,44.349,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-81.311,44.349,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-81.31,44.349,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-81.314,44.35,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-81.311,44.35,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.737,44.35,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.648,44.35,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-81.315,44.351,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-81.316,44.352,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-81.315,44.352,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.031,44.352,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.018,44.353,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.898,44.355,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.732,44.356,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.711,44.357,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.646,44.357,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.973,44.358,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-81.316,44.359,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.651,44.359,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.185,44.36,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.747,44.361,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.668,44.361,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.886,44.363,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.671,44.365,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.027,44.368,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.383,44.369,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.709,44.37,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.736,44.372,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.386,44.372,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-81.159,44.373,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.681,44.373,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.529,44.374,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.525,44.374,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.719,44.376,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.034,44.377,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.113,44.377,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-81.521,44.378,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.781,44.378,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.87,44.378,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-81.403,44.381,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-81.158,44.381,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.585,44.382,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.715,44.384,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.997,44.385,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.024,44.386,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.399,44.388,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-81.346,44.389,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.734,44.389,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.354,44.391,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.383,44.391,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.711,44.392,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.966,44.394,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-81.439,44.395,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.99,44.397,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.203,44.399,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.072,44.399,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.923,44.401,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.659,44.401,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-81.153,44.402,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.698,44.402,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.702,44.403,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.704,44.404,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.704,44.406,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.721,44.407,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.651,44.407,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.573,44.407,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.967,44.409,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.7,44.411,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.329,44.411,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.014,44.412,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.688,44.412,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.668,44.412,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.581,44.414,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-81.466,44.415,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.59,44.416,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.402,44.416,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-81.357,44.417,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.096,44.418,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.671,44.418,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.095,44.419,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.06,44.423,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-81.408,44.425,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.762,44.426,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.272,44.426,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.297,44.426,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.442,44.427,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.354,44.427,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.485,44.429,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.629,44.431,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.727,44.432,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.668,44.432,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.622,44.436,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.837,44.44,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.976,44.442,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.731,44.442,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.622,44.442,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-81.319,44.443,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.913,44.445,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.621,44.445,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.614,44.445,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.734,44.448,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.34,44.449,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.031,44.45,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.098,44.452,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-81.371,44.458,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-81.37,44.458,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.468,44.459,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
